,Unnamed: 0,name,date,rating,text,sentiment
86,86,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-05-16,4.0,Not quite what I expected It could use a bit more scent and more information regarding the antibacterial information. But otherwise very cute quick shipping as schedule. Kids surely enjoy it. Thank you,"[['cute', 2.0], ['surely', 1.9], ['enjoy', 2.2], ['thank', 1.5]]"
87,87,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-05-14,5.0,Exactly as presented Very convenient and easily stores in my purse. Used for washing hands.,"[['easily', 1.4]]"
88,88,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-05-13,1.0,Do not purchase Basically junk,[]
89,89,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-05-12,1.0,Junk Junk,[]
90,90,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-05-12,2.0,Not worth it I received these in fair condition and used my Clorox wipes to clean them. The paper soap arrived ripped Some of them were even bent. This product shipped from China which I was not aware of until now. I honestly don’t recommend anyone to buy these at all.,"[['worth', 0.9], ['fair', 1.3], ['clean', 1.7], ['honestly', 2.0], ['recommend', 1.5]]"
91,91,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-05-11,5.0,Good to have in your purse! Lathers very well. I keep one in my purse. Smells nice,"[['good', 1.9], ['well', 1.1], ['nice', 1.8]]"
93,93,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-05-11,5.0,"The Package is misleading, Amazing Product. OMG 😱 These are amazing.. I will definitely be buying some more. You are basically walking around with a bar of soap which is a better option to Hand Sanitizer. What a amazing product especially during this Coronavirus Pandemic.","[['misleading', -1.7], ['amazing', 2.8], ['definitely', 1.7], ['better', 1.9], ['hand', 2.2], ['amazing', 2.8]]"
95,95,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-05-07,5.0,Nice to havr I bought since hand washing is needed so often and public restrooms do not always have a full soap dispenser. Gave 1 each to my parents. You can condense these down to 2. Nice size slips into pocket or purse.,"[['nice', 1.8], ['hand', 2.2], ['nice', 1.8]]"
96,96,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-05-07,5.0,Llego rápido Bueno,[]
97,97,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-05-06,5.0,"Travel Soap Paper Sheets Arrived quickly. Tested one sheet--suds everywhere!! Rinses quickly and cleanly! Light rose scent DOES NOT linger on the skin. This was important to me as I am asthmatic and VERY sensitive to strong scents. The sheets slide out easily and don't stick together. The travel case is small and relatively flat. Easily fits into small carrying spaces. Very portable. The only minus is that the case can be tricky to close if you have arthritis only because the closure is small and the case is lightweight so you have to be careful not to press too hard or you'll crack it. Not a deal-breaker, though. Great value for the money as there are 4 containers with 50 sheets per container. I've already mailed out 2 to family members and may just order another set of 4. Very pleased with this purchase. Would recommend.","[['important', 0.8], ['strong', 2.3], ['easily', 1.4], ['easily', 1.4], ['tricky', -0.6], ['careful', 0.6], ['hard', -0.4], ['great', 3.1], ['value', 1.4], ['pleased', 1.9], ['recommend', 1.5]]"
98,98,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-05-04,5.0,Keeping hands clean while traveling!!! The product is being used for washing my hands while traveling for work. It was also given as part of a care package for my assistants.,"[['clean', 1.7], ['care', 2.2]]"
99,99,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-05-03,5.0,"easy to travel with, great scent have one each to my family members and we all carry this with us. very helpful and smells amazing. love lavender","[['easy', 1.9], ['great', 3.1], ['helpful', 1.8], ['amazing', 2.8], ['love', 3.2]]"
100,100,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-05-02,1.0,Nothing It made my hands really dry. Stopped using it after a week. It did make good soap suddenly though.,"[['stopped', -0.9], ['good', 1.9]]"
101,101,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-04-30,4.0,Soap and lather They really louder up pretty well for a skinny piece of paper highly recommend for traveling,"[['pretty', 2.2], ['well', 1.1], ['recommend', 1.5]]"
102,102,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-04-27,4.0,Convenient product! I just got these in today and I was so excited to try it. It works great! They are thin and soft and have a simple nice fragrance. Do not touch it with wet hands. Make sure to grab one right before you start to watch your hands. I liked this product very much but the only thing I disliked was the little container it comes with. I assumed that it was like a silicon type container but it's really a hard cheap plastic. It's not easy to open unless you give it a slight squeeze on the sides and then open the front part. Other than that it is great! It's definitely easy carry in purse or pocket and very convenient especially when you walk into a place that has no soap. I would still recommend it. I would like for the Company to possibly consider a silicon carry container.,"[['excited', 1.4], ['great', 3.1], ['nice', 1.8], ['sure', 1.3], ['liked', 1.8], ['disliked', -1.7], ['like', 1.5], ['hard', -0.4], ['easy', 1.9], ['great', 3.1], ['definitely', 1.7], ['easy', 1.9], ['no', -1.2], ['recommend', 1.5], ['like', 1.5]]"
103,103,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-04-27,1.0,"Packing and product poorly made...would not recommend I intended to use these ""individual/travel packets"" to cleanse hands when not at home but access to water (needed). I opened up bag to find 4 tiny little plastic cases which didn't have any significant closing mechanism, only very cheap made of plastic. Once I pushed closing apart , I found SUPER THIN pieces of paper I assumed where to be used with water to soapy up hands. I put in my hand and added TINY bit of water. The paper began to disappear within my hand and there was a little bit of foaming before all was gone. Then, when I went to dispenser to close , all I was able to do was try to put the top two pieces together again. There was no clicking, connecting etc. I would imagine, that pack wouldn't take too long to have useless pieces of paper within. I can't imagine the manufacturer would actually consider selling such a cheaply made product. I returned. Since I thought the product of no value, I rated all survey questions with only 1 star.","[['recommend', 1.5], ['significant', 0.8], ['super', 2.9], ['hand', 2.2], ['disappear', -0.9], ['hand', 2.2], ['top', 0.8], ['no', -1.2], ['useless', -1.8], ['no', -1.2], ['value', 1.4]]"
104,104,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-04-27,5.0,"love it these are perfect! Tried one and works like a charm. There's not really a smell to it. No big deal, I just want clean hands. Great price for the amount of soap sheets you get!","[['love', 3.2], ['perfect', 2.7], ['like', 1.5], ['charm', 1.7], ['no', -1.2], ['want', 0.3], ['clean', 1.7], ['great', 3.1]]"
105,105,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-04-26,5.0,It is very useful Works as expected,"[['useful', 1.9]]"
106,106,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-04-25,5.0,works great thought these would be gimmicky but they work great,"[['great', 3.1], ['great', 3.1]]"
107,107,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-04-24,5.0,Good buy The case is cheaply made and opens too easily. Otherwise the product is great. Lathers up very well.,"[['good', 1.9], ['easily', 1.4], ['great', 3.1], ['well', 1.1]]"
108,108,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-04-24,5.0,Igual a la foto Muy lindos y util solo q llegaron rotos,[]
109,109,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-04-24,5.0,Great for when thete is no place to wash hands great for the beach and parks and camping These are great for on the go when there is no Place to wish hands. I ordered more to give to all my kids to keep in the car. They have small children,"[['great', 3.1], ['no', -1.2], ['great', 3.1], ['great', 3.1], ['no', -1.2], ['wish', 1.7]]"
110,110,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-04-23,2.0,TRAVEL SIZE SOAP SHEETS Much smaller than what it looks like. Would be better if it has a keychain to attach to keys or purses. Very good though for travel and just throwing in your purses or bags,"[['like', 1.5], ['better', 1.9], ['good', 1.9]]"
111,111,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-04-23,5.0,came on time liked the product,"[['liked', 1.8]]"
112,112,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-04-21,5.0,Doesn't spill out over everything like liquid soap These are amazing nice silky smooth tons of bubbles and meet your hands feel incredibly clean. Perfect for travel or for camping or for hiking or for any other time you don't want liquid soap they can spill out into belongings,"[['like', 1.5], ['amazing', 2.8], ['nice', 1.8], ['clean', 1.7], ['perfect', 2.7], ['want', 0.3]]"
113,113,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-04-19,5.0,Recommend it I'm happy with this purchase,"[['recommend', 1.5], ['happy', 2.7]]"
114,114,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-04-18,5.0,"They work really well! Love it Came on time. Nicely packaged. It's way better than touching any soap machine to wash hands. Not all places have touchless handsoap.
Great item to travel with and it works great. The smell is fine. Clean smell","[['well', 1.1], ['love', 3.2], ['nicely', 1.9], ['better', 1.9], ['great', 3.1], ['great', 3.1], ['fine', 0.8], ['clean', 1.7]]"
115,115,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-04-15,5.0,Happy mom Love it. Gave one to my daughter & husband to keep on their person for when using public restrooms,"[['happy', 2.7], ['love', 3.2]]"
116,116,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-04-15,5.0,"Perfect to always have Soap on hand without the mess. Excellent item!!!! Especially now, that we are going through COVID19 and soap is hard to come by.","[['perfect', 2.7], ['hand', 2.2], ['mess', -1.5], ['excellent', 2.7], ['hard', -0.4]]"
117,117,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-04-13,5.0,Very cute! Very cute y convenient!,"[['cute', 2.0], ['cute', 2.0]]"
118,118,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-04-12,4.0,Great value and as pictured Great value and arrived quickly. It's as pictured.,"[['great', 3.1], ['value', 1.4], ['great', 3.1], ['value', 1.4]]"
119,119,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-04-11,5.0,Great product Works great. Nice to have at the park or anywhere kids like to touch things.,"[['great', 3.1], ['great', 3.1], ['nice', 1.8], ['like', 1.5]]"
120,120,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-04-11,5.0,This is a must-buy for COVID-19!! I love this! It is a little hard to open but I think that it will keep it sealed better. I love the idea n the shape of the case,"[['love', 3.2], ['hard', -0.4], ['better', 1.9], ['love', 3.2]]"
121,121,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-04-10,5.0,"Cute, light weight perfect as travel size Haven’t Tried but packaging is cute. It’s light and it also smells good!","[['cute', 2.0], ['perfect', 2.7], ['cute', 2.0], ['good', 1.9]]"
122,122,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-04-10,5.0,Safe Awesome,"[['safe', 1.9], ['awesome', 3.1]]"
123,123,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-04-09,1.0,"Would be great but... Arrived open and dirty, seems used","[['great', 3.1], ['dirty', -1.9]]"
124,124,"KISEER 4 Boxs (200 Sheets) Mini Portable Travel Soap Paper Sheets Disposable Hand Washing Bath Scented Paper Soap for Outdoor, Camping Hiking",2020-04-08,5.0,Excellent product Really nice product and leaves hand very soft after use and also foams a lot when washing your hand,"[['excellent', 2.7], ['nice', 1.8], ['hand', 2.2], ['hand', 2.2]]"
